date,state,death,death_confirmed,death_increase,death_probable,hospitalized,hospitalized_currently,hospitalized_increase,in_icu_cumulative,in_icu_currently,negative,negative_increase,negative_tests_antibody,Negative_Antibody_Tests_People,negative_tests_viral,on_ventilator_cumulative,on_ventilator_currently,positive,positive_cases_viral,positive_increase,Positive_Antibody_Test,Positive_Antigen_Test,Positive_Antibody_Test_People,positive_tests_people_antigen,positive_tests_viral,recovered,total_test_encounters_viral,total_test_encounters_viral_increase,total_test_results,total_test_results_increase,total_tests_antibody,total_tests_antigen,total_tests_people_antibody,total_tests_people_antigen,total_tests_people_viral,total_tests_people_viral_increase,total_tests_viral,total_tests_viral_increase
2020-07-22,RI,997,0,1,0.0,2127.0,67.0,11,0.0,5.0,168794.0,1816,0.0,0.0,295522.0,0.0,3.0,18062.0,0.0,76,0.0,0.0,0.0,0.0,26350.0,0.0,326177.0,4328,326177.0,4328,0.0,0.0,0.0,0.0,186856.0,1892,321872.0,4328
2020-07-21,RI,996,0,1,0.0,2116.0,64.0,6,0.0,4.0,166978.0,1257,0.0,0.0,291322.0,0.0,2.0,17986.0,0.0,82,0.0,0.0,0.0,0.0,26222.0,0.0,321849.0,2662,321849.0,2662,0.0,0.0,0.0,0.0,184964.0,1339,317544.0,2388
2020-07-20,RI,995,0,5,0.0,2110.0,61.0,22,0.0,2.0,165721.0,4313,0.0,0.0,289004.0,0.0,2.0,17904.0,0.0,111,0.0,0.0,0.0,0.0,26152.0,0.0,319187.0,2647,319187.0,2647,0.0,0.0,0.0,0.0,183625.0,4424,315156.0,10386
2020-07-19,RI,990,0,0,0.0,2088.0,62.0,0,0.0,4.0,161408.0,0,0.0,0.0,278804.0,0.0,2.0,17793.0,0.0,0,0.0,0.0,0.0,0.0,25966.0,0.0,316540.0,3213,316540.0,3213,0.0,0.0,0.0,0.0,179201.0,0,304770.0,0
2020-07-18,RI,990,0,0,0.0,2088.0,62.0,0,0.0,4.0,161408.0,0,0.0,0.0,278804.0,0.0,2.0,17793.0,0.0,0,0.0,0.0,0.0,0.0,25966.0,0.0,313327.0,4259,313327.0,4259,0.0,0.0,0.0,0.0,179201.0,0,304770.0,0
2020-07-17,RI,990,0,2,0.0,2088.0,62.0,4,0.0,4.0,161408.0,1731,0.0,0.0,278804.0,0.0,2.0,17793.0,0.0,82,0.0,0.0,0.0,0.0,25966.0,0.0,309068.0,3774,309068.0,3774,0.0,0.0,0.0,0.0,179201.0,1813,304770.0,3969
2020-07-16,RI,988,0,1,0.0,2084.0,64.0,9,0.0,4.0,159677.0,1442,0.0,0.0,274951.0,0.0,3.0,17711.0,0.0,71,0.0,0.0,0.0,0.0,25850.0,0.0,305294.0,4232,305294.0,4232,0.0,0.0,0.0,0.0,177388.0,1513,300801.0,3868
2020-07-15,RI,987,0,2,0.0,2075.0,59.0,5,0.0,5.0,158235.0,1165,0.0,0.0,271199.0,0.0,3.0,17640.0,0.0,52,0.0,0.0,0.0,0.0,25734.0,0.0,301062.0,3313,301062.0,3313,0.0,0.0,0.0,0.0,175875.0,1217,296933.0,3089
2020-07-14,RI,985,0,1,0.0,2070.0,69.0,4,0.0,5.0,157070.0,1314,0.0,0.0,268191.0,0.0,3.0,17588.0,0.0,101,0.0,0.0,0.0,0.0,25653.0,0.0,297749.0,3222,297749.0,3222,0.0,0.0,0.0,0.0,174658.0,1415,293844.0,3088
2020-07-13,RI,984,0,8,0.0,2066.0,67.0,15,0.0,3.0,155756.0,6413,0.0,0.0,265238.0,0.0,4.0,17487.0,0.0,175,0.0,0.0,0.0,0.0,25518.0,0.0,294527.0,1804,294527.0,1804,0.0,0.0,0.0,0.0,173243.0,6588,290756.0,12399
2020-07-12,RI,976,0,0,0.0,2051.0,61.0,0,0.0,4.0,149343.0,0,0.0,0.0,253472.0,0.0,5.0,17312.0,0.0,0,0.0,0.0,0.0,0.0,24885.0,0.0,292723.0,2934,292723.0,2934,0.0,0.0,0.0,0.0,166655.0,0,278357.0,0
2020-07-11,RI,976,0,0,0.0,2051.0,61.0,0,0.0,4.0,149343.0,0,0.0,0.0,253472.0,0.0,5.0,17312.0,0.0,0,0.0,0.0,0.0,0.0,24885.0,0.0,289789.0,4507,289789.0,4507,0.0,0.0,0.0,0.0,166655.0,0,278357.0,0
2020-07-10,RI,976,0,2,0.0,2051.0,61.0,8,0.0,4.0,149343.0,1449,0.0,0.0,253472.0,0.0,5.0,17312.0,0.0,69,0.0,0.0,0.0,0.0,24885.0,0.0,285282.0,3747,285282.0,3747,0.0,0.0,0.0,0.0,166655.0,1518,278357.0,3377
2020-07-09,RI,974,0,3,0.0,2043.0,55.0,0,0.0,4.0,147894.0,1828,0.0,0.0,250190.0,0.0,3.0,17243.0,0.0,39,0.0,0.0,0.0,0.0,24790.0,0.0,281535.0,3477,281535.0,3477,0.0,0.0,0.0,0.0,165137.0,1867,274980.0,3270
2020-07-08,RI,971,0,2,0.0,2043.0,56.0,7,0.0,5.0,146066.0,0,0.0,0.0,247012.0,0.0,5.0,17204.0,0.0,0,0.0,0.0,0.0,0.0,24698.0,0.0,278058.0,3513,278058.0,3513,0.0,0.0,0.0,0.0,163270.0,0,271710.0,0
2020-07-07,RI,969,0,9,0.0,2036.0,55.0,17,0.0,4.0,146066.0,1515,0.0,0.0,247012.0,0.0,4.0,17204.0,0.0,41,0.0,0.0,0.0,0.0,24698.0,0.0,274545.0,2887,274545.0,2887,0.0,0.0,0.0,0.0,163270.0,1556,271710.0,3416
2020-07-06,RI,960,0,0,0.0,2019.0,61.0,0,0.0,9.0,144551.0,1504,0.0,0.0,243670.0,0.0,7.0,17163.0,0.0,55,0.0,0.0,0.0,0.0,24624.0,0.0,271658.0,2962,271658.0,2962,0.0,0.0,0.0,0.0,161714.0,1559,268294.0,2810
2020-07-05,RI,960,0,0,0.0,2019.0,61.0,0,0.0,9.0,143047.0,1374,0.0,0.0,240961.0,0.0,7.0,17108.0,0.0,24,0.0,0.0,0.0,0.0,24523.0,0.0,268696.0,2374,268696.0,2374,0.0,0.0,0.0,0.0,160155.0,1398,265484.0,2872
2020-07-04,RI,960,0,0,0.0,2019.0,61.0,0,0.0,9.0,141673.0,952,0.0,0.0,238135.0,0.0,7.0,17084.0,0.0,27,0.0,0.0,0.0,0.0,24477.0,0.0,266322.0,2057,266322.0,2057,0.0,0.0,0.0,0.0,158757.0,979,262612.0,2279
2020-07-03,RI,960,0,1,0.0,2019.0,61.0,8,0.0,9.0,140721.0,673,0.0,0.0,235908.0,0.0,7.0,17057.0,0.0,22,0.0,0.0,0.0,0.0,24425.0,0.0,264265.0,2876,264265.0,2876,0.0,0.0,0.0,0.0,157778.0,695,260333.0,1893
2020-07-02,RI,959,0,3,0.0,2011.0,67.0,4,0.0,11.0,140048.0,985,0.0,0.0,234057.0,0.0,10.0,17035.0,0.0,59,0.0,0.0,0.0,0.0,24383.0,0.0,261389.0,4238,261389.0,4238,0.0,0.0,0.0,0.0,157083.0,1044,258440.0,2705
2020-07-01,RI,956,0,6,0.0,2007.0,69.0,6,0.0,11.0,139063.0,1891,0.0,0.0,231451.0,0.0,11.0,16976.0,0.0,65,0.0,0.0,0.0,0.0,24284.0,0.0,257151.0,1997,257151.0,1997,0.0,0.0,0.0,0.0,156039.0,1956,255735.0,4099
2020-06-30,RI,950,0,4,0.0,2001.0,74.0,6,0.0,13.0,137172.0,974,0.0,0.0,227493.0,0.0,13.0,16911.0,0.0,40,0.0,0.0,0.0,0.0,24143.0,0.0,255154.0,3756,255154.0,3756,0.0,0.0,0.0,0.0,154083.0,1014,251636.0,1940
2020-06-29,RI,946,0,19,0.0,1995.0,73.0,11,0.0,15.0,136198.0,1320,0.0,0.0,225612.0,0.0,14.0,16871.0,0.0,36,0.0,0.0,0.0,0.0,24084.0,0.0,251398.0,1486,251398.0,1486,0.0,0.0,0.0,0.0,153069.0,1356,249696.0,3706
2020-06-28,RI,927,0,0,0.0,1984.0,91.0,0,0.0,16.0,134878.0,578,0.0,0.0,221992.0,0.0,15.0,16835.0,0.0,22,0.0,0.0,0.0,0.0,23998.0,0.0,249912.0,3284,249912.0,3284,0.0,0.0,0.0,0.0,151713.0,600,245990.0,1472
2020-06-27,RI,927,0,0,0.0,1984.0,91.0,0,0.0,16.0,134300.0,1198,0.0,0.0,220557.0,0.0,15.0,16813.0,0.0,36,0.0,0.0,0.0,0.0,23961.0,0.0,246628.0,2537,246628.0,2537,0.0,0.0,0.0,0.0,151113.0,1234,244518.0,3273
2020-06-26,RI,927,0,7,0.0,1984.0,91.0,3,0.0,16.0,133102.0,1314,0.0,0.0,217368.0,0.0,15.0,16777.0,0.0,69,0.0,0.0,0.0,0.0,23877.0,0.0,244091.0,2971,244091.0,2971,0.0,0.0,0.0,0.0,149879.0,1383,241245.0,2458
2020-06-25,RI,920,0,8,0.0,1981.0,103.0,14,0.0,18.0,131788.0,1406,0.0,0.0,214999.0,0.0,17.0,16708.0,0.0,45,0.0,0.0,0.0,0.0,23788.0,0.0,241120.0,3614,241120.0,3614,0.0,0.0,0.0,0.0,148496.0,1451,238787.0,2841
2020-06-24,RI,912,0,6,0.0,1967.0,104.0,9,0.0,20.0,130382.0,1486,0.0,0.0,212253.0,0.0,16.0,16663.0,0.0,51,0.0,0.0,0.0,0.0,23693.0,0.0,237506.0,3988,237506.0,3988,0.0,0.0,0.0,0.0,147045.0,1537,235946.0,3354
2020-06-23,RI,906,0,3,0.0,1958.0,105.0,8,0.0,19.0,128896.0,1599,0.0,0.0,209010.0,0.0,17.0,16612.0,0.0,77,0.0,0.0,0.0,0.0,23582.0,0.0,233518.0,3846,233518.0,3846,0.0,0.0,0.0,0.0,145508.0,1676,232592.0,3750
2020-06-22,RI,903,0,9,0.0,1950.0,106.0,28,0.0,18.0,127297.0,1596,0.0,0.0,205408.0,0.0,15.0,16535.0,0.0,59,0.0,0.0,0.0,0.0,23434.0,0.0,229672.0,1072,229672.0,1072,0.0,0.0,0.0,0.0,143832.0,1655,228842.0,3684
2020-06-21,RI,894,0,0,0.0,1922.0,123.0,0,0.0,23.0,125701.0,623,0.0,0.0,201860.0,0.0,12.0,16476.0,0.0,27,0.0,0.0,0.0,0.0,23298.0,0.0,228600.0,1958,228600.0,1958,0.0,0.0,0.0,0.0,142177.0,650,225158.0,1010
2020-06-20,RI,894,0,0,0.0,1922.0,123.0,0,0.0,23.0,125078.0,681,0.0,0.0,200885.0,0.0,12.0,16449.0,0.0,36,0.0,0.0,0.0,0.0,23263.0,0.0,226642.0,3899,226642.0,3899,0.0,0.0,0.0,0.0,141527.0,717,224148.0,1756
2020-06-19,RI,894,0,9,0.0,1922.0,123.0,11,0.0,23.0,124397.0,1181,0.0,0.0,199203.0,0.0,12.0,16413.0,0.0,59,0.0,0.0,0.0,0.0,23189.0,0.0,222743.0,3180,222743.0,3180,0.0,0.0,0.0,0.0,140810.0,1240,222392.0,3560
2020-06-18,RI,885,0,9,0.0,1911.0,126.0,13,0.0,23.0,123216.0,1219,0.0,0.0,195774.0,0.0,13.0,16354.0,0.0,71,0.0,0.0,0.0,0.0,23058.0,0.0,219563.0,2941,219563.0,2941,0.0,0.0,0.0,0.0,139570.0,1290,218832.0,3015
2020-06-17,RI,876,0,11,0.0,1898.0,126.0,9,0.0,17.0,121997.0,1207,0.0,0.0,192904.0,0.0,13.0,16283.0,0.0,51,0.0,0.0,0.0,0.0,22913.0,0.0,216622.0,3118,216622.0,3118,0.0,0.0,0.0,0.0,138280.0,1258,215817.0,2679
2020-06-16,RI,865,0,14,0.0,1889.0,129.0,7,0.0,16.0,120790.0,1486,0.0,0.0,190338.0,0.0,13.0,16232.0,0.0,52,0.0,0.0,0.0,0.0,22800.0,0.0,213504.0,3284,213504.0,3284,0.0,0.0,0.0,0.0,137022.0,1538,213138.0,2912
2020-06-15,RI,851,0,18,0.0,1882.0,127.0,29,0.0,21.0,119304.0,1711,0.0,0.0,187532.0,0.0,14.0,16180.0,0.0,76,0.0,0.0,0.0,0.0,22694.0,0.0,210220.0,2110,210220.0,2110,0.0,0.0,0.0,0.0,135484.0,1787,210226.0,3141
2020-06-14,RI,833,0,0,0.0,1853.0,141.0,0,0.0,28.0,117593.0,884,0.0,0.0,184571.0,0.0,17.0,16104.0,0.0,32,0.0,0.0,0.0,0.0,22514.0,0.0,208110.0,3130,208110.0,3130,0.0,0.0,0.0,0.0,133697.0,916,207085.0,1947
2020-06-13,RI,833,0,0,0.0,1853.0,141.0,0,0.0,28.0,116709.0,1226,0.0,0.0,182700.0,0.0,17.0,16072.0,0.0,49,0.0,0.0,0.0,0.0,22438.0,0.0,204980.0,4805,204980.0,4805,0.0,0.0,0.0,0.0,132781.0,1275,205138.0,2844
2020-06-12,RI,833,0,10,0.0,1853.0,141.0,11,0.0,28.0,115483.0,2093,0.0,0.0,179958.0,0.0,17.0,16023.0,0.0,81,0.0,0.0,0.0,0.0,22336.0,0.0,200175.0,3687,200175.0,3687,0.0,0.0,0.0,0.0,131506.0,2174,202294.0,4589
2020-06-11,RI,823,0,11,0.0,1842.0,146.0,14,0.0,26.0,113390.0,1438,0.0,0.0,175575.0,0.0,16.0,15942.0,0.0,87,0.0,0.0,0.0,0.0,22130.0,0.0,196488.0,3179,196488.0,3179,0.0,0.0,0.0,0.0,129332.0,1525,197705.0,3568
2020-06-10,RI,812,0,4,0.0,1828.0,148.0,13,0.0,27.0,111952.0,1364,0.0,0.0,172200.0,0.0,16.0,15855.0,0.0,104,0.0,0.0,0.0,0.0,21937.0,0.0,193309.0,2890,193309.0,2890,0.0,0.0,0.0,0.0,127807.0,1468,194137.0,3061
2020-06-09,RI,808,0,9,0.0,1815.0,144.0,8,0.0,31.0,110588.0,1164,0.0,0.0,169341.0,0.0,19.0,15751.0,0.0,68,0.0,0.0,0.0,0.0,21735.0,0.0,190419.0,1966,190419.0,1966,0.0,0.0,0.0,0.0,126339.0,1232,191076.0,2752
2020-06-08,RI,799,0,27,0.0,1807.0,146.0,32,0.0,28.0,109424.0,884,0.0,0.0,166808.0,0.0,20.0,15683.0,0.0,45,0.0,0.0,0.0,0.0,21516.0,0.0,188453.0,1687,188453.0,1687,0.0,0.0,0.0,0.0,125107.0,929,188324.0,1863
2020-06-07,RI,772,0,0,0.0,1775.0,182.0,0,0.0,37.0,108540.0,758,0.0,0.0,165060.0,0.0,23.0,15638.0,0.0,49,0.0,0.0,0.0,0.0,21401.0,0.0,186766.0,2804,186766.0,2804,0.0,0.0,0.0,0.0,124178.0,807,186461.0,1658
2020-06-06,RI,772,0,0,0.0,1775.0,182.0,0,0.0,37.0,107782.0,1126,0.0,0.0,163479.0,0.0,23.0,15589.0,0.0,68,0.0,0.0,0.0,0.0,21324.0,0.0,183962.0,3727,183962.0,3727,0.0,0.0,0.0,0.0,123371.0,1194,184803.0,2803
2020-06-05,RI,772,0,16,0.0,1775.0,182.0,10,0.0,37.0,106656.0,1520,0.0,0.0,160874.0,0.0,23.0,15521.0,0.0,105,0.0,0.0,0.0,0.0,21126.0,0.0,180235.0,4734,180235.0,4734,0.0,0.0,0.0,0.0,122177.0,1625,182000.0,3697
2020-06-04,RI,756,0,14,0.0,1765.0,185.0,12,0.0,42.0,105136.0,2000,0.0,0.0,157390.0,0.0,29.0,15416.0,0.0,117,0.0,0.0,0.0,0.0,20913.0,0.0,175501.0,3735,175501.0,3735,0.0,0.0,0.0,0.0,120552.0,2117,178303.0,4727
2020-06-03,RI,742,0,10,0.0,1753.0,189.0,10,0.0,44.0,103136.0,1624,0.0,0.0,152937.0,0.0,30.0,15299.0,0.0,105,0.0,0.0,0.0,0.0,20639.0,0.0,171766.0,3298,171766.0,3298,0.0,0.0,0.0,0.0,118435.0,1729,173576.0,3700
2020-06-02,RI,732,0,12,0.0,1743.0,188.0,19,0.0,48.0,101512.0,1400,0.0,0.0,149490.0,0.0,31.0,15194.0,0.0,107,0.0,0.0,0.0,0.0,20386.0,0.0,168468.0,2994,168468.0,2994,0.0,0.0,0.0,0.0,116706.0,1507,169876.0,3248
2020-06-01,RI,720,0,2,0.0,1724.0,195.0,23,0.0,46.0,100112.0,1322,0.0,0.0,146504.0,0.0,29.0,15087.0,0.0,99,0.0,0.0,0.0,0.0,20124.0,0.0,165474.0,1826,165474.0,1826,0.0,0.0,0.0,0.0,115199.0,1421,166628.0,2936
2020-05-31,RI,718,0,7,0.0,1701.0,206.0,19,0.0,46.0,98790.0,850,0.0,0.0,143770.0,0.0,29.0,14988.0,0.0,76,0.0,0.0,0.0,0.0,19922.0,0.0,163648.0,4123,163648.0,4123,0.0,0.0,0.0,0.0,113778.0,926,163692.0,1873
2020-05-30,RI,711,0,18,0.0,1682.0,219.0,22,0.0,50.0,97940.0,1828,0.0,0.0,142043.0,0.0,32.0,14912.0,0.0,104,0.0,0.0,0.0,0.0,19776.0,0.0,159525.0,4340,159525.0,4340,0.0,0.0,0.0,0.0,112852.0,1932,161819.0,4169
2020-05-29,RI,693,0,16,0.0,1660.0,219.0,21,0.0,47.0,96112.0,1537,0.0,0.0,138085.0,0.0,33.0,14808.0,0.0,178,0.0,0.0,0.0,0.0,19565.0,0.0,155185.0,3716,155185.0,3716,0.0,0.0,0.0,0.0,110920.0,1715,157650.0,4317
2020-05-28,RI,677,0,22,0.0,1639.0,222.0,15,0.0,53.0,94575.0,1071,0.0,0.0,134183.0,0.0,36.0,14630.0,0.0,132,0.0,0.0,0.0,0.0,19150.0,0.0,151469.0,2341,151469.0,2341,0.0,0.0,0.0,0.0,109205.0,1203,153333.0,3618
2020-05-27,RI,655,0,21,0.0,1624.0,218.0,11,0.0,49.0,93504.0,1104,0.0,0.0,130902.0,0.0,35.0,14498.0,0.0,133,0.0,0.0,0.0,0.0,18813.0,0.0,149128.0,2904,149128.0,2904,0.0,0.0,0.0,0.0,108002.0,1237,149715.0,2327
2020-05-26,RI,634,0,26,0.0,1613.0,226.0,33,0.0,50.0,92400.0,1726,0.0,0.0,128847.0,0.0,36.0,14365.0,0.0,154,0.0,0.0,0.0,0.0,18541.0,0.0,146224.0,1519,146224.0,1519,0.0,0.0,0.0,0.0,106765.0,1880,147388.0,2818
2020-05-25,RI,608,0,0,0.0,1580.0,240.0,0,0.0,49.0,90674.0,750,0.0,0.0,126302.0,0.0,32.0,14211.0,0.0,70,0.0,0.0,0.0,0.0,18268.0,0.0,144705.0,1521,144705.0,1521,0.0,0.0,0.0,0.0,104885.0,820,144570.0,1500
2020-05-24,RI,608,0,11,0.0,1580.0,240.0,23,0.0,49.0,89924.0,757,0.0,0.0,124936.0,0.0,32.0,14141.0,0.0,84,0.0,0.0,0.0,0.0,18134.0,0.0,143184.0,2982,143184.0,2982,0.0,0.0,0.0,0.0,104065.0,841,143070.0,1503
2020-05-23,RI,597,0,18,0.0,1557.0,233.0,20,0.0,51.0,89167.0,1317,0.0,0.0,123584.0,0.0,34.0,14057.0,0.0,108,0.0,0.0,0.0,0.0,17983.0,0.0,140202.0,3510,140202.0,3510,0.0,0.0,0.0,0.0,103224.0,1425,141567.0,2958
2020-05-22,RI,579,0,23,0.0,1537.0,242.0,31,0.0,56.0,87850.0,1451,0.0,0.0,120860.0,0.0,40.0,13949.0,0.0,201,0.0,0.0,0.0,0.0,17749.0,0.0,136692.0,4131,136692.0,4131,0.0,0.0,0.0,0.0,101799.0,1652,138609.0,3318
2020-05-21,RI,556,0,18,0.0,1506.0,254.0,20,0.0,56.0,86399.0,1939,0.0,0.0,117886.0,0.0,41.0,13748.0,0.0,169,0.0,0.0,0.0,0.0,17405.0,0.0,132561.0,3096,132561.0,3096,0.0,0.0,0.0,0.0,100147.0,2108,135291.0,4109
2020-05-20,RI,538,0,6,0.0,1486.0,257.0,22,0.0,58.0,84460.0,1525,0.0,0.0,114141.0,0.0,45.0,13579.0,0.0,187,0.0,0.0,0.0,0.0,17041.0,0.0,129465.0,3583,129465.0,3583,0.0,0.0,0.0,0.0,98039.0,1712,131182.0,3078
2020-05-19,RI,532,0,26,0.0,1464.0,247.0,26,0.0,59.0,82935.0,1878,0.0,0.0,111383.0,0.0,44.0,13392.0,0.0,215,0.0,0.0,0.0,0.0,16721.0,0.0,125882.0,2251,125882.0,2251,0.0,0.0,0.0,0.0,96327.0,2093,128104.0,3482
2020-05-18,RI,506,0,7,0.0,1438.0,236.0,20,0.0,62.0,81057.0,1289,0.0,0.0,108303.0,0.0,46.0,13177.0,0.0,137,0.0,0.0,0.0,0.0,16319.0,0.0,123631.0,2999,123631.0,2999,0.0,0.0,0.0,0.0,94234.0,1426,124622.0,2130
2020-05-17,RI,499,0,10,0.0,1418.0,260.0,15,0.0,64.0,79768.0,1537,0.0,0.0,106397.0,0.0,45.0,13040.0,0.0,125,0.0,0.0,0.0,0.0,16095.0,0.0,120632.0,4590,120632.0,4590,0.0,0.0,0.0,0.0,92808.0,1662,122492.0,2928
2020-05-16,RI,489,0,10,0.0,1403.0,273.0,31,0.0,66.0,78231.0,1764,0.0,0.0,103692.0,0.0,44.0,12915.0,0.0,252,0.0,0.0,0.0,0.0,15872.0,0.0,116042.0,3839,116042.0,3839,0.0,0.0,0.0,0.0,91146.0,2016,119564.0,4294
2020-05-15,RI,479,0,11,0.0,1372.0,272.0,21,0.0,63.0,76467.0,1700,0.0,0.0,99817.0,0.0,41.0,12663.0,0.0,232,0.0,0.0,0.0,0.0,15453.0,0.0,112203.0,3737,112203.0,3737,0.0,0.0,0.0,0.0,89130.0,1932,115270.0,3677
2020-05-14,RI,468,0,6,0.0,1351.0,271.0,23,0.0,65.0,74767.0,1927,0.0,0.0,96504.0,0.0,42.0,12431.0,0.0,228,0.0,0.0,0.0,0.0,15089.0,0.0,108466.0,3981,108466.0,3981,0.0,0.0,0.0,0.0,87198.0,2155,111593.0,3599
2020-05-13,RI,462,0,18,0.0,1328.0,269.0,21,0.0,68.0,72840.0,1924,0.0,0.0,93212.0,0.0,48.0,12203.0,0.0,196,0.0,0.0,0.0,0.0,14782.0,0.0,104485.0,2998,104485.0,2998,0.0,0.0,0.0,0.0,85043.0,2120,107994.0,3860
2020-05-12,RI,444,0,14,0.0,1307.0,277.0,27,0.0,72.0,70916.0,1551,0.0,0.0,89697.0,0.0,53.0,12007.0,0.0,219,0.0,0.0,0.0,0.0,14437.0,0.0,101487.0,2114,101487.0,2114,0.0,0.0,0.0,0.0,82923.0,1770,104134.0,2803
2020-05-11,RI,430,0,8,0.0,1280.0,276.0,29,0.0,73.0,69365.0,1259,0.0,0.0,87264.0,0.0,52.0,11788.0,0.0,175,0.0,0.0,0.0,0.0,14067.0,0.0,99373.0,2397,99373.0,2397,0.0,0.0,0.0,0.0,81153.0,1434,101331.0,2038
2020-05-10,RI,422,0,4,0.0,1251.0,283.0,33,0.0,70.0,68106.0,1502,0.0,0.0,85467.0,0.0,52.0,11613.0,0.0,186,0.0,0.0,0.0,0.0,13826.0,0.0,96976.0,3800,96976.0,3800,0.0,0.0,0.0,0.0,79719.0,1688,99293.0,2367
2020-05-09,RI,418,0,19,0.0,1218.0,292.0,31,0.0,77.0,66604.0,2266,0.0,0.0,83377.0,0.0,56.0,11427.0,0.0,286,0.0,0.0,0.0,0.0,13549.0,0.0,93176.0,2957,93176.0,2957,0.0,0.0,0.0,0.0,78031.0,2552,96926.0,3736
2020-05-08,RI,399,0,11,0.0,1187.0,312.0,34,0.0,71.0,64338.0,1691,0.0,0.0,80087.0,0.0,52.0,11141.0,0.0,231,0.0,0.0,0.0,0.0,13103.0,0.0,90219.0,3394,90219.0,3394,0.0,0.0,0.0,0.0,75479.0,1922,93190.0,2833
2020-05-07,RI,388,0,18,0.0,1153.0,318.0,30,0.0,82.0,62647.0,1929,0.0,0.0,77593.0,0.0,56.0,10910.0,0.0,271,0.0,0.0,0.0,0.0,12764.0,0.0,86825.0,3317,86825.0,3317,0.0,0.0,0.0,0.0,73557.0,2200,90357.0,3320
2020-05-06,RI,370,0,15,0.0,1123.0,324.0,31,0.0,86.0,60718.0,1937,0.0,0.0,74689.0,0.0,60.0,10639.0,0.0,342,0.0,0.0,0.0,0.0,12348.0,0.0,83508.0,3306,83508.0,3306,0.0,0.0,0.0,0.0,71357.0,2279,87037.0,3326
2020-05-05,RI,355,0,14,0.0,1092.0,327.0,31,0.0,89.0,58781.0,1979,0.0,0.0,71853.0,0.0,62.0,10297.0,0.0,303,0.0,0.0,0.0,0.0,11858.0,0.0,80202.0,2485,80202.0,2485,0.0,0.0,0.0,0.0,69078.0,2282,83711.0,3313
2020-05-04,RI,341,0,21,0.0,1061.0,339.0,48,0.0,84.0,56802.0,1569,0.0,0.0,68975.0,0.0,61.0,9994.0,0.0,291,0.0,0.0,0.0,0.0,11423.0,0.0,77717.0,2443,77717.0,2443,0.0,0.0,0.0,0.0,66796.0,1860,80398.0,2488
2020-05-03,RI,320,0,24,0.0,1013.0,330.0,36,0.0,83.0,55233.0,1610,0.0,0.0,66874.0,0.0,59.0,9703.0,0.0,181,0.0,0.0,0.0,0.0,11036.0,0.0,75274.0,2183,75274.0,2183,0.0,0.0,0.0,0.0,64936.0,1791,77910.0,2452
2020-05-02,RI,296,0,17,0.0,977.0,333.0,40,0.0,80.0,53623.0,1295,0.0,0.0,64706.0,0.0,54.0,9522.0,0.0,189,0.0,0.0,0.0,0.0,10752.0,0.0,73091.0,3540,73091.0,3540,0.0,0.0,0.0,0.0,63145.0,1484,75458.0,2185
2020-05-01,RI,279,0,13,0.0,937.0,352.0,41,0.0,76.0,52328.0,2228,0.0,0.0,62780.0,0.0,51.0,9333.0,0.0,317,0.0,0.0,0.0,0.0,10493.0,0.0,69551.0,3201,69551.0,3201,0.0,0.0,0.0,0.0,61661.0,2545,73273.0,3546
2020-04-30,RI,266,0,15,0.0,896.0,339.0,146,0.0,85.0,50100.0,1957,0.0,0.0,59691.0,0.0,54.0,9016.0,0.0,348,0.0,0.0,0.0,0.0,10036.0,0.0,66350.0,3819,66350.0,3819,0.0,0.0,0.0,0.0,59116.0,2305,69727.0,3204
2020-04-29,RI,251,0,12,0.0,750.0,269.0,18,0.0,80.0,48143.0,2454,0.0,0.0,56919.0,0.0,55.0,8668.0,0.0,372,0.0,0.0,0.0,0.0,9604.0,0.0,62531.0,2673,62531.0,2673,0.0,0.0,0.0,0.0,56811.0,2826,66523.0,3827
2020-04-28,RI,239,0,6,0.0,732.0,266.0,14,0.0,84.0,45689.0,1774,0.0,0.0,53568.0,0.0,55.0,8296.0,0.0,324,0.0,0.0,0.0,0.0,9128.0,0.0,59858.0,1869,59858.0,1869,0.0,0.0,0.0,0.0,53985.0,2098,62696.0,2679
2020-04-27,RI,233,0,7,0.0,718.0,266.0,27,0.0,81.0,43915.0,1169,0.0,0.0,51300.0,0.0,56.0,7972.0,0.0,203,0.0,0.0,0.0,0.0,8717.0,0.0,57989.0,2625,57989.0,2625,0.0,0.0,0.0,0.0,51887.0,1372,60017.0,1874
2020-04-26,RI,226,0,11,0.0,691.0,258.0,115,0.0,78.0,42746.0,1886,0.0,0.0,49676.0,0.0,53.0,7769.0,0.0,276,0.0,0.0,0.0,0.0,8467.0,0.0,55364.0,2599,55364.0,2599,0.0,0.0,0.0,0.0,50515.0,2162,58143.0,2630
2020-04-25,RI,215,0,13,0.0,576.0,263.0,0,0.0,77.0,40860.0,1789,0.0,0.0,47362.0,0.0,52.0,7493.0,0.0,305,0.0,0.0,0.0,0.0,8151.0,0.0,52765.0,3775,52765.0,3775,0.0,0.0,0.0,0.0,48353.0,2094,55513.0,2604
2020-04-24,RI,202,0,-11,0.0,576.0,267.0,-181,0.0,77.0,39071.0,2648,0.0,0.0,45152.0,0.0,48.0,7188.0,0.0,415,0.0,0.0,0.0,0.0,7757.0,0.0,48990.0,2949,48990.0,2949,0.0,0.0,0.0,0.0,46259.0,3063,52909.0,3786
